date,place,seen,real,link,lon,lat,marker-color,marker-size,marker-symbol
25/09/1965,"Cogan Station, Pennsylvania",flying object,Astro(Capella),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8682315-CoganStation-Pennsylvania.pdf,-77.200383,41.398205,#122c87,medium,lighthouse
25/09/1965,"Chisholm, Minnesota",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8682642-Chisholm-Minnesota.pdf,-92.883528,47.489926,#c713e7,medium,cross
25/09/1965,"Rodeo, New Mexico",flying object,Unidentified,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8683093-Rodeo-NewMexico.pdf,-109.0311704,31.8353757,#c713e7,medium,cross
26/09/1965,"Middletown, New York",flying object,Astro(Acturus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8683415-Middletown-NewYork.pdf,-74.420917744689,41.44634,#122c87,medium,lighthouse
26/09/1965,"Licking County, Ohio",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8683730-LickingCounty-Ohio.pdf,-82.4627856,40.1318041,#319f1d,medium,airport
27/09/1965,"Pennsylvania",ball,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8685073-Pennsylvania.pdf,-77.7278831,40.9699889,#122c87,medium,lighthouse
27/09/1965,"Goshen, New York",flying object,unreliable report,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8684985-Goshen-NewYork.pdf,-74.3243191,41.4020382,#c713e7,medium,cross
27/09/1965,"Kent, Washington",flying object,Astro(Capella),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8685188-Kent-Washington.pdf,-122.2270272,47.3826903,#122c87,medium,lighthouse
27/09/1965,"Ellenville, New York",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8685335-Ellenville-NewYork.pdf,-74.39571,41.7170379,#319f1d,medium,airport
29/09/1965,"Carson City, Nevada",light,missile,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8685396-CarsonCity-Nevada.pdf,-119.7669808,39.170557,#c713e7,medium,cross
30/09/1965,"Houston, Texas",flying object,miesinterpretation,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-7476360-Houston-TexasArea-%5BILLEGIBLE%5D-.pdf,-95.3676974,29.7589382,#c713e7,medium,cross
30/09/1965,"Rehoboth, Mass",flying object,misinterpretation ,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372513-Rehoboth-Mass.pdf,-71.2494938,41.8403786,#c713e7,medium,cross
30/09/1965,"Fayetteville, Arkansas",flying object,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372575-Fayetteville-Arkansas.pdf,-94.1574328,36.0625843,#f90105,medium,triangle-stroked
10/1965,"Clarksburg, W. Virginia",flying object,Astro(Jupiter),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8688727-Clarksburg-W-Virginia.pdf,-80.3445341,39.2806451,#122c87,medium,lighthouse
1/10/1965,"Los Angeles, California",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689178-LosAngeles-California.pdf,-118.2427669,34.0536834,#4089ba,medium,circle-stroked
2/10/1965,"Dayton, Ohio",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf,-84.1916069,39.7589478,#319f1d,medium,airport
2/10/1965,"Dayton, Ohio",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf,-84.1916069,39.7589478,#319f1d,medium,airport
2/10/1965,"Monroe, New York",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8690732-Monroe-NewYork.pdf,-77.6810141,43.150094,#4089ba,medium,circle-stroked
2/10/1965,"San Gabriel, California",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8690941-SanGabriel-California.pdf,-118.1086041,34.0991325,#122c87,medium,lighthouse
3/10/1965,"Independence, Ky",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8690978-Independence-Ky.pdf,-84.544109,38.9431183,#122c87,medium,lighthouse
3/10/1965,"Cannon, AFB, New Mexico",flying object,Astro(Acturus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8691828-CannonAFB-NewMexico.pdf,-103.3209673,34.382445,#122c87,medium,lighthouse
4/10/1965,"Hanover, Pennsylvania",flying object,Astro(star/planet),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8692290-Hanover-Pennsylvania.pdf,-76.9842735,39.8063247,#122c87,medium,lighthouse
5/10/1965,"Wayne, Pennsylvania",light,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8692335-Wayne-Pennsylvania.pdf,-75.3045103,41.6264414,#122c87,medium,lighthouse
7/10/1965,"Edwards AFB, California",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8692927-EdwardsAFB-California.pdf,-117.943953325678,34.900814,#122c87,medium,lighthouse
8/10/1965,"Manhattan, New York",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8693777-Manhattan-NewYork.pdf,-73.9598295,40.7900869,#319f1d,medium,airport
10/10/1965,"Taipei",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8693985-Taipei.pdf,121.5636796,25.0375198,#f90105,medium,triangle-stroked
10/10/1965,"Laredo, Texas",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694308-Laredo-Texas.pdf,-99.4953764,27.5199841,#319f1d,medium,airport
10/10/1965,"Miamisburg, Ohio",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694398-Miamisburg-Ohio.pdf,-84.2866083,39.6428362,#319f1d,medium,airport
10/10/1965,"Huntsville, Alabama",light,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694181-Huntsville-Alabama.pdf,-86.5859011,34.729847,#122c87,medium,lighthouse
11/10/1965,"Chicago, Illinois",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694539-Chicago-Illinois.pdf,-87.6244212,41.8755616,#319f1d,medium,airport
12/10/1965,"Montgomery, New York",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694828-Montgomery-NewYork.pdf,-74.4099745,42.8941269,#319f1d,medium,airport
14/10/1965,"New York, New York",flying object,birds,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8695352-NewYork-NewYork.pdf,-73.9871558,40.7308619,#f59905,medium,zoo
14/10/1965,"El Campo, Texas",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8695982-ElCampo-Texas.pdf,-96.2696867,29.1966405,#319f1d,medium,airport
15/10/1965,"Sunnyvale, California",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8696553-Sunnyvale-California.pdf,-122.0363496,37.3688301,#122c87,medium,lighthouse
17/10/1965,"Dayton, Ohio",flying object,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf,-84.1916069,39.7589478,#f90105,medium,triangle-stroked
17/10/1965,"Dayton, Ohio",flying object,Astro(star/planet),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf,-84.1916069,39.7589478,#122c87,medium,lighthouse
18/10/1965,"Litchfield, Nebraska",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8697432-Litchfield-Nebraska.pdf,-99.1556476,41.1575093,#c713e7,medium,cross
19/10/1965,"Vero Beach, Florida",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698065-VeroBeach-Florida.pdf,-80.3975399,27.6387163,#c713e7,medium,cross
20/10/1965,"Eastern United States",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698212-SNOWHILL-MARYLAND.pdf,-82.805994,37.5170432,#c713e7,medium,cross
20/10/1965,"Tillamook, Oregon",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698484-Tillamook-Oregon.pdf,-123.844429,45.455921,#122c87,medium,lighthouse
20/10/1965,"Baker, Oregon",flying object,Astro(Capella),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698281-Baker-Oregon.pdf,-117.6204818,44.7259637,#122c87,medium,lighthouse
21/10/1965,"Alamosa, Colorado",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698558-Alamosa-Colorado.pdf,-105.8696009,37.469877,#122c87,medium,lighthouse
21/10/1965,"St George, Minnesota",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698684-St-George-Minnesota.pdf,-94.532478,44.3894068,#f90105,medium,triangle-stroked
23/10/1965,"Rolling Meadows, Illinois",flying object,reflection,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674033-RollingMeadows-Illinois.pdf,-88.0131275,42.0841936,#c713e7,medium,cross
23/10/1965,"Alexander City, Alabama",flying object,balloon,https://archive.org/download/bluebook/1960s.zip/1960s%2F1965-10-8698684-St-George-Minnesota.pdf,-85.9538532,32.944012,#c713e7,medium,cross
23/10/1965,"Bayshore, New York",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674678-Bayshore-NewYork.pdf,-73.8165505,40.8459592,#319f1d,medium,airport
25/10/1965,"Dayton, Ohio",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf,-84.1916069,39.7589478,#122c87,medium,lighthouse
25/10/1965,"Dayton, Ohio",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf,-84.1916069,39.7589478,#122c87,medium,lighthouse
25/10/1965,"Wheeling, W Va",flying object,unreliable report,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8699169-Whealing-W-Va.pdf,-80.7209149,40.0639616,#c713e7,medium,cross
25/10/1965,"Luke AFB, Arizona",flying object,Astro(Jupiter),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8699234-LukeAFB-Arizona.pdf,-112.3776694,33.536038,#122c87,medium,lighthouse
27/10/1965,"Newton Center, Massachusetts",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8699362-NewtonCenter-Mass.pdf,-71.1994989,42.3306528,#122c87,medium,lighthouse
27/10/1965,"Newton Center, Massachusetts",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8699362-NewtonCenter-Mass.pdf,-71.1994989,42.3306528,#c713e7,medium,cross
28/10/1965,"Rolling Meadows, Illinois",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674033-RollingMeadows-Illinois.pdf,-88.0131275,42.0841936,#c713e7,medium,cross
28/10/1965,"Rolling Meadows, Illinois",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674033-RollingMeadows-Illinois.pdf,-88.0131275,42.0841936,#c713e7,medium,cross
28/10/1965,"Miamisburg, Ohio",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694398-Miamisburg-Ohio.pdf,-84.2866083,39.6428362,#122c87,medium,lighthouse
29/10/1965,"Florissant, Missouri",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674873-Florissant-Missouri.pdf,-90.322614,38.789217,#319f1d,medium,airport
30/10/1965,"Overton, Nevada",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8675227-Overton-Nevada.pdf,-114.4429886,36.5407344,#c713e7,medium,cross
30/10/1965,"Rome, New York",light,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8675094-Rome-NewYork.pdf,-75.4557304,43.2128473,#319f1d,medium,airport
31/10/1965,"Amityville, New York",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8675364-%5BILLEGIBLE%5D.pdf,-73.4148990072436,40.672268,#122c87,medium,lighthouse
31/10/1965,"Efland, North Carolina",flying object,Astro(Capella),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8675652-Efland-NorthCarolina.pdf,-79.1691812,36.0812507,#122c87,medium,lighthouse
11/1965,"O'Hare International Airport, Chicago",,,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8677133-Rivergrove-Illinois.pdf,-87.9093214054785,41.9779849,#c713e7,medium,cross
3/11/1965,"Chicago, Illinois",flying object,Astro(Capella),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8676496-Chicago-Illinois.pdf,-87.6244212,41.8755616,#122c87,medium,lighthouse
4/11/1965,"Chicago, Illinois",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8676496-Chicago-Illinois.pdf,-87.6244212,41.8755616,#122c87,medium,lighthouse
4/11/1965,"Aberdeen, Maryland",flying object,metamorphic rock,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8680184-Aberdeen-Maryland.pdf,-76.1641197,39.5095556,#c713e7,medium,cross
5/11/1965,"Oxford, Ohio",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8678661-Oxford-Ohio.pdf,-84.7420519,39.5103048,#319f1d,medium,airport
5/11/1965,"Bellingham, Massachusetts",light,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8678752-Bellingham-Mass.pdf,-71.4746436,42.0869493,#c713e7,medium,cross
6/11/1965,"Park Meadows, Pennsylvania",flying object,,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8678799-ParkMeadows-Pennsylvania.pdf,-75.1562848,40.1751089,#c713e7,medium,cross
11/1965,"New York, New York",flying object,,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8679228-NewYork-NewYork.pdf,-73.9871558,40.7308619,#c713e7,medium,cross
10/11/1965,"Chicago, Illinois",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8676496-Chicago-Illinois.pdf,-87.6244212,41.8755616,#319f1d,medium,airport
11/11/1965,"Cleveland, Ohio",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8679431-Cleveland-Ohio.pdf,-81.6934446,41.5051613,#f90105,medium,triangle-stroked
11/11/1965,"Anderson Creek, Oregon",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8679834-AndersonCreek-Oregon.pdf,-118.2851258,44.2303822,#c713e7,medium,cross
12.11.1965,"Chicago, Illinois",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8676496-Chicago-Illinois.pdf,-87.6244212,41.8755616,#319f1d,medium,airport
13/11/1965,"Barview, Oregon",flying object,,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8679686-Barview-Oregon.pdf,-124.3131718,43.3542779,#c713e7,medium,cross
13/11/1965,"Salem, Massachusetts",flying object,Astro(Jupiter),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8683795-Cincinatti-Ohio.pdf,-70.8967226,42.5195292,#122c87,medium,lighthouse
13/11/1965,"Salem, Massachusetts",flying object,Astro(Jupiter),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8683795-Cincinatti-Ohio.pdf,-70.8967226,42.5195292,#122c87,medium,lighthouse
15/11/1965,"Dunedin Causeway, Florida",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8680769-DunedinCauseway-Florida.pdf,-82.8050666,28.0548542,#c713e7,medium,cross
15/11/1965,"Clinton, Indiana",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8680395-Clinton-Indiana.pdf,-86.4692735,40.2992769,#f90105,medium,triangle-stroked
15/11/1965,"Middletown, New York",light,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8680571-Middletown-NewYork.pdf,-74.420917744689,41.44634,#c713e7,medium,cross
15/11/1965,"Columbus, Ohio",light,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8680929-Columbus-Ohio.pdf,-83.0007065,39.9622601,#c713e7,medium,cross
16/11/1965,"Keflavik International Airport, Iceland",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8680442-AtlanticOcean-VicinityOfIceland-.pdf,-22.626490311921,63.98486065,#122c87,medium,lighthouse
16/11/1965,"Clinton, Indiana",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8680395-Clinton-Indiana.pdf,-86.4692735,40.2992769,#c713e7,medium,cross
16/11/1965,"Brooksville, Florida",flying object,,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8680698-Brooksville-Florida.pdf,-82.3924737,28.5559352,#c713e7,medium,cross
16/11/1965,"Neustadt, German",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8681075-Neustadt-Germany.pdf,9.99264560794635,53.5572837,#c713e7,medium,cross
17/11/1965,"Dearborn, Missouri",flame,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8681385-Dearborn-Missouri.pdf,-94.7699608,39.5219411,#f90105,medium,triangle-stroked
18/11/1965,"Lutz, Florida",flying object,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8681191-Lutz-Florida.pdf,-82.4591842407094,28.1300994,#122c87,medium,lighthouse
18/11/1965,"Bedford, Virginia",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8681691-Bedford-Virginia.pdf,-79.5399003,37.3123905,#122c87,medium,lighthouse
18/11/1965,"Buffalo, New York",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8681861-Buffalo-NewYork.pdf,-78.8783922,42.8867166,#c713e7,medium,cross
18/11/1965,"Terrace Park, Ohio",light,,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8682167-TerracePark-Ohio.pdf,-84.3071602,39.1592269,#c713e7,medium,cross
18/11/1965,"Terrace Park, Ohio",light,,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8682167-TerracePark-Ohio.pdf,-84.3071602,39.1592269,#c713e7,medium,cross
19/11/1965,"Ellerbe, N C",light,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8681431-NorthOfEllerbe-N-C.pdf,-79.7614395,35.0712608,#122c87,medium,lighthouse
19/11/1965,"Indianapolis, Indiana",light,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8682759-Indianapolis-Indiana.pdf,-86.1583502,39.7683331,#f90105,medium,triangle-stroked
21/11/1965,"Jim Hogg County, Texas",light,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8683104-JimHoggCounty-Texas.pdf,-98.7047316,27.0065425,#f90105,medium,triangle-stroked
23/11/1965,"Garibaldi, Oregon",light,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8683028-Garibaldi-Oregon.pdf,-123.911203,45.559817,#f90105,medium,triangle-stroked
25/11/1965,"Jonesboro, Arkansas",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8683438-Jonesboro-Arkansas.pdf,-90.7034522,35.8428646,#f90105,medium,triangle-stroked
25/11/1965,"Phoenix, Arizona",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8683511-Phoenix-Arizona.pdf,-112.0773456,33.4485866,#c713e7,medium,cross
25/11/1965,"Dallas, Texas",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8683238-Dallas-Texas.pdf,-96.7968559,32.7762719,#c713e7,medium,cross
29/11/1965,"Tok Junction, Alaska",ball,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8683343-Tok-Junction-Alaska.pdf,-142.9877729,63.3359454,#c713e7,medium,cross
1/12/1965,"Oak Park, Illinois",flying object,,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-11-8683682-OakPark-Illinois.pdf,-87.7887615,41.8878145,#c713e7,medium,cross
1/12/1965,"Caracas, Venezuela",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8691946-Caracas-Venezuela.pdf,-66.9146017,10.506098,#4089ba,medium,circle-stroked
1/12/1965,"Norwalk, Ohio",light,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8692063-Norwalk-Ohio.pdf,-82.6157331,41.2425531,#122c87,medium,lighthouse
12/1965,"La Crosse, Wisconsin",,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8691847-LaCrosse-Wisconsin.pdf,-91.2395429,43.8014053,#f90105,medium,triangle-stroked
2/12/1965,"Santiago, Chile",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8692399-Santiago-Chile.pdf,-70.6504451,-33.4377968,#122c87,medium,lighthouse
2/12/1965,"Santa Susana, Californi",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8692450-SantaSusana-California.pdf,-118.7090222,34.2716255,#122c87,medium,lighthouse
4/12/1965,"Aberdeen, South Dakota",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8692497-Aberdeen-SouthDakota.pdf,-98.487813,45.4649805,#122c87,medium,lighthouse
6/12/1965,"Cutoff, Louisiana",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8692667-Cutoff-Louisiana.pdf,-89.9778468,29.9179823,#c713e7,medium,cross
7/12/1965,"Evanston Illinois",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8692785-Evanston-Illinois.pdf,-87.6930459,42.0447388,#319f1d,medium,airport
7/12/1965,"Lanham, Maryland",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8692902-Lanham-Maryland.pdf,-76.8619166,38.9670551,#c713e7,medium,cross
7/12/1965,"Oak Grove, Oregon",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8693056-OakGrove-Oregon.pdf,-122.641562235146,45.4162385,#122c87,medium,lighthouse
7/12/1965,"Rockaway, Oregon",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8693113-Rockaway-Oregon.pdf,-123.943147,45.613598,#f90105,medium,triangle-stroked
8/12/1965,"Tangent, Oregon",flying object,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8693190-Tangent-Oregon.pdf,-123.1092912,44.5440387,#f90105,medium,triangle-stroked
9/12/1965,"Waterford, Pa",flying object,Astro(Moon),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8693234-Waterford-Pa.pdf,-79.9842447,41.9424779,#122c87,medium,lighthouse
