26/07/1965,"""""Richards Gebaur AFB, Missouri""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439236-RichardsGebaurAFB-Missouri.pdf
26/07/1965,"""""Nashville, Tennessee""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439254-Nashville-Tennessee.pdf
26/07/1965,"""""Albuquerque, New Mexico""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439343-Albuquerque-NewMexico.pdf
26/07/1965,"""""Covina, California""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439372-Covina-California.pdf
26/07/1965,"""""Pike County, Missouri""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439495-PikeCounty-Missouri.pdf
27/07/1965,"""""Mt Lebanon, Pennsylvania""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439562-Mt-Lebanon-Pennsylvania.pdf
28/07/1965,"""""Aquada, Puerto Rico""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439702-Aquada-PuertoRico.pdf
28/07/1965,"""""Carswell AFB, Texas""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439803-CarswellAFB-Texas.pdf
28/07/1965,"""""Spokane, Washington""""",flying object,Astro(Acturus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439835-Spokane-Washington.pdf
29/07/1965,"""""Twin Falls, Idaho""""",flying object,Astro(meteor shower),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439866-TwinFalls-Idaho.pdf
31/07/1965,"""""Connersville, Indiana""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439924-Connersville-Indiana.pdf
31/07/1965,"""""Elmhurst, Illinois""""",flying object,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-7439988-Elmhurst-Illinois.pdf
30/07/1965,Watauga S D,flying object,Astro(star/planet) ,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-8729029-Watauga-S-D.pdf
30/07/1965,"""""Hacine, Wisconsin""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075138-%5BILLEGIBLE%5D.pdf
01/07/1965,"""""Manitoba, Canada""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075165-Manitoba-Canada.pdf
01/07/1965,"""""Des Plaines, Illinois""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075177-DesPlaines-Illinois.pdf
02/07/1965,"""""South of Capetown, South Africa""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075191-34-24S23-41E-SouthofCapetown-SouthAfrica.pdf
02/07/1965,Gunneson National Monument N M,flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075213-GunnesonNationalMonument-N-M.pdf
02/07/1965,"""""Jemez Springs, New Mexico""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075225-JemezSprings-NewMexico.pdf
03/07/1965,"""""Carlton, Michigan""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075233-Carlton-Michigan.pdf
03/07/1965,"""""Lebanon, Ohio""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075243-Lebanon-Ohio.pdf
03/07/1965,"""""Rochester, Minnesota""""",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075253-Rochester-Minnesota.pdf
03/07/1965,"""""New Milford, Connecticut""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075361-NewMilford-Connecticut.pdf
04/07/1965,"""""Columbus, Ohio""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075376-Columbus-Ohio.pdf
04/07/1965,"""""Dayton, Ohio""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075401-Dayton-Ohio.pdf
04/07/1965,Taiwan,flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-07-9075452-Taiwan.pdf
30/09/1965,"""""Houston, Texas""""",flying object,miesinterpretation,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-7476360-Houston-TexasArea-%5BILLEGIBLE%5D-.pdf
05/09/1965,"""""Cheyenne, Wyoming""""",flying object,insufesient data for evaluation,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8669984-Cheyenne-Wyoming.pdf
05/09/1965,"""""Tacoma, Washington""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8670180-Tacoma-Washington.pdf
06/09/1965,"""""Leon, New York""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8671793-Leon-NewYork.pdf
06/09/1965,"""""Long Beach, New York""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8671902-LongBeach-NewYork.pdf
06/09/1965,"""""Indianapolis, Indiana""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8673399-Indianapolis-Indiana.pdf
06/09/1965,"""""Colorado Springs, Colorado""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8673712-ColoradoSprings-Colorado.pdf
06/09/1965,"""""Alice, Texas""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8673865-Alice-Texas.pdf
07/09/1965,"""""Alexandria, Louisiana""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8674266-Alexandria-Louisiana.pdf
08/09/1965,"""""Tonawanda, New York""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8674421-Tonawanda-NewYork.pdf
07/09/1965,"""""Menlo Park, California""""",flying object,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8674804-MenloPark-California.pdf
07/09/1965,"""""Tempe, Arizona""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8674931-Tempe-Arizona.pdf
09/09/1965,"""""Walpole, Massachusetts""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8675219-Walpole-Massachusetts.pdf
11/09/1965,"""""Sauk Centre, Minnesota""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8676415-SaukCentre-Minnesota.pdf
12/09/1965,"""""Odessa, Texas""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8676865-Odessa-Texas.pdf
14/09/1965,"""""Lyons, Kansas""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8677117-Lyons-Kansas.pdf
15/09/1965,"""""Renton, Washington""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8677345-Renton-Washington.pdf
16/09/1965,"""""Rolla, Missouri""""",flying object,Astro(star/planet) ,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8677486-Rolla-Missouri.pdf
16/09/1965,"""""Baltimore, Maryland""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8677590-Baltimore-Maryland.pdf
17/09/1965,"""""Kettering, Ohio""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8677985-Kettering-Ohio.pdf
18/09/1965,"""""Vashon, Washington""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8678496-Vashon-Washington.pdf
20/09/1965,"""""Winston Salem, North Carolina""""",flying object,Inconsistancies in report,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8678813-WinstonSalem-NorthCarolina.pdf
20/09/1965,"""""Dayton, Ohio Area""""",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8679178-Dayton-OhioArea.pdf
20/09/1965,"""""St Petersburg, Florida""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8679680-St-Petersburg-Florida.pdf
21/09/1965,"""""Brownfield, Texas""""",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8679819-Brownfield-Texas.pdf
22/09/1965,"""""Clover, Minnesota""""",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8680004-Clover-Minnesota.pdf
22/09/1965,"""""Landis, North Carolina""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8680117-Landis-NorthCarolina.pdf
22/09/1965,"""""Dunkirk, New York""""",flying object,Astro(star/planet) ,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8680738-Dunkirk-NewYork.pdf
22/09/1965,"""""Silver Springs, Maryland""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8680801-SilverSprings-Maryland.pdf
23/09/1965,"""""New Orleans, Louisiana""""",flying object,Astro(star/planet) ,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8681283-NewOrleans-Louisiana.pdf
23/09/1965,"""""Portland, Oregon""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8681616-Portland-Oregon.pdf
24/09/1965,"""""Whiteman AFB, Missouri""""",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8681725-WhitemanAFB-Missouri.pdf
24/09/1965,"""""Washington, DC""""",flying object,birds,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8681805-WashingtonD-C.pdf
25/09/1965,"""""Cogan Station, Pennsylvania""""",flying object,Astro(Capella),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8682315-CoganStation-Pennsylvania.pdf
25/09/1965,"""""Chisholm, Minnesota""""",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8682642-Chisholm-Minnesota.pdf
25/09/1965,"""""Rodeo, New Mexico""""",flying object,Unidentified,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8683093-Rodeo-NewMexico.pdf
26/09/1965,"""""Middletown, New York""""",flying object,Astro(Acturus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8683415-Middletown-NewYork.pdf
26/09/1965,"""""Licking County, Ohio""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8683730-LickingCounty-Ohio.pdf
27/09/1965,"""""Swanlake, New York""""",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8684140-Swanlake-NewYork.pdf
27/09/1965,"""""Goshen, New York""""",flying object,unreliable report,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8684985-Goshen-NewYork.pdf
27/09/1965,"""""Kent, Washington""""",flying object,Astro(Capella),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-8685188-Kent-Washington.pdf
03/09/1965,"""""Damon, Texas""""",flying object,unidentified,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372331-Damon-Texas.pdf
30/09/1965,"""""Rehoboth, Mass""""",flying object,misinterpretation ,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372513-Rehoboth-Mass.pdf
30/09/1965,"""""Fayetteville, Arkansas""""",flying object,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372575-Fayetteville-Arkansas.pdf
01/09/1965,"""""Pittsburgh, Pennsylvania""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372600-Pittsburgh-Pennsylvania.pdf
01/09/1965,"""""Chicago, Illinois""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372642-Chicago-Illinois.pdf
01/09/1965,"""""Yellow Springs, Ohio""""",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372766-YellowSprings-Ohio.pdf
01/09/1965,Michigan,flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372805-Michigan.pdf
02/09/1965,Nebraska Missile Site,flying object,Astro(Jupiter),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372862-NebraskaMissileSite.pdf
02/09/1965,"""""Laredo,Texas""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9372957-Laredo-Texas.pdf
02/09/1965,"""""Dayton, Ohio""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9373193-Dayton-Ohio.pdf
02/09/1965,"""""Biloxi, Mississippi""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9373239-Biloxi-Mississippi.pdf
02/09/1965,"""""Clearmont, Iowa""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9373252-Clearmont-Iowa.pdf
03/09/1965,"""""Exeter, New Hampshire""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9373271-Exeter-NewHampshire.pdf
03/09/1965,"""""Portland, Indiana""""",flying object,Astro(star/planet) ,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9373897-Portland-Indiana.pdf
03/09/1965,"""""Columbus, Ohio""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9373977-Columbus-Ohio.pdf
03/09/1965,"""""Waynesville, Ohio""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9373987-Waynesville-Ohio.pdf
04/09/1965,"""""Tampa, Florida""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9374032-Tampa-Florida.pdf
04/09/1965,"""""Ozone Park, New York""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9374044-OzonePark-NewYork.pdf
04/09/1965,"""""Cleveland, Ohio""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9374074-Cleveland-Ohio.pdf
04/09/1965,"""""Conway, N H""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-09-9374169-Conway-N-H.pdf
21:10 27.10.2018,"""""Cloverdale, Ohio""""",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8673973-Cloverdale-Ohio.pdf
23/10/1965,"""""Rolling Meadows, Illinois""""",flying object,reflection,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674033-RollingMeadows-Illinois.pdf
28/10/1965,"""""Rolling Meadows, Illinois""""",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674033-RollingMeadows-Illinois.pdf
28/10/1965,"""""Rolling Meadows, Illinois""""",flying object,,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674033-RollingMeadows-Illinois.pdf
29/10/1965,"""""West Milten, Ohio""""",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674782-WestMilton-Ohio.pdf
29/10/1965,"""""Florissant, Missouri""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8674873-Florissant-Missouri.pdf
30/10/1965,"""""Overton, Nevada""""",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8675227-Overton-Nevada.pdf
31/10/1965,"""""Amityville, New York""""",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8675364-%5BILLEGIBLE%5D.pdf
31/10/1965,"""""Efland, North Carolina""""",flying object,Astro(Capella),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8675652-Efland-NorthCarolina.pdf
10/1965,"""""Clarksburg, W. Virginia""""",flying object,Astro(Jupiter),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8688727-Clarksburg-W-Virginia.pdf
2/10/1965,"""""Kano AFS, Oregon""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8690352-KenoAFS-Oregon.pdf
2/10/1965,"""""Kano AFS, Oregon""""",flying object,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8690352-KenoAFS-Oregon.pdf
1/10/1965,"""""Los Angeles, California""""",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689178-LosAngeles-California.pdf
2/10/0195,"""""Houston, Pennsylvania""""",flying object,debris in wind,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8690593-Houston-Pennsylvania.pdf
1/10/0195,"""""St Mary Ranger Station, Glacier National Park, Montana""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689001-St-MaryRangerStation-GlacierNationalPark-Montana.pdf
2/10/1965,"""""Dayton, Ohio""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf
2/10/1965,"""""Dayton, Ohio""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf
17/10/1965,"""""Dayton, Ohio""""",flying object,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf
17/10/1965,"""""Dayton, Ohio""""",flying object,Astro(star/planet),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf
25/10/1965,"""""Dayton, Ohio""""",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf
25/10/1965,"""""Dayton, Ohio""""",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8689225-Dayton-Ohio.pdf
2/10/1965,"""""Monroe, New York""""",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8690732-Monroe-NewYork.pdf
2/10/1965,"""""San Gabriel, California""""",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8690941-SanGabriel-California.pdf
3/10/1965,"""""Independence, Ky""""",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8690978-Independence-Ky.pdf
3/10/1965,"""""Cannon, AFB, New Mexico""""",flying object,Astro(Acturus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8691828-CannonAFB-NewMexico.pdf
4/10/1965,"""""Hanover, Pennsylvania""""",flying object,Astro(star/planet),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8692290-Hanover-Pennsylvania.pdf
5/10/1965,"""""Cupertiono, California""""",flying object,missile,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8692438-Cupertino-California.pdf
8/10/1965,"""""Manhattan, New York""""",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8693777-Manhattan-NewYork.pdf
10/10/1965,Taipei,flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8693985-Taipei.pdf
10/10/1965,"""""Laredo, Texas""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694308-Laredo-Texas.pdf
14/10/1965,"""""Aver K I Sawyer AFB, Michigan""""",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8695228-AverKISawyerAFB-Michigan.pdf
13/10/1965,"""""Soeaux, France""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694964-Soeaux-France.pdf
14/10/1965,"""""New York, New York""""",flying object,birds,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8695352-NewYork-NewYork.pdf
14/10/1965,"""""El Campo, Texas""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8695982-ElCampo-Texas.pdf
10/10/1965,"""""Miamisburg, Ohio""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694398-Miamisburg-Ohio.pdf
28/10/1965,"""""Miamisburg, Ohio""""",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694398-Miamisburg-Ohio.pdf
7/10/1965,"""""Edwards AFB, California""""",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8692927-EdwardsAFB-California.pdf
11/10/1965,"""""Chicago, Illinois""""",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8694539-Chicago-Illinois.pdf
14-19/10/1965,"""""Baxley, Ohio""""",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8696074-Bexley-Ohio.pdf
15/10/1965,"""""Sunnyvale, California""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8696553-Sunnyvale-California.pdf
18/10/1965,"""""Litchfield, Nebraska""""",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8697432-Litchfield-Nebraska.pdf
18/10/1965,"""""Corvalis, Oregon""""",flying object,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8697876-Corvalis-Oregon.pdf
19/10/1965,"""""Vero Beach, Florida""""",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698065-VeroBeach-Florida.pdf
20/10/1965,Eastern United States,flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698212-SNOWHILL-MARYLAND.pdf
20/10/1965,"""""Tillamook, Oregon""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698484-Tillamook-Oregon.pdf
21/10/1965,"""""Alamosa, Colorado""""",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8698558-Alamosa-Colorado.pdf
